lemma	pos	gender
μελανθέα	NOUN	f
μελανθέλαιον	NOUN	n
μελάνθεμον	NOUN	n
μελανθής	ADJ	-
μελάνθινος	ADJ	-
μελάνθιον	NOUN	n
μελάνθριξ	NOUN	m
μελανία	NOUN	f
μελανίζω	VERB	-
μελάνιον	NOUN	n
μελάνιππος	ADJ	-
μελανίχροος	ADJ	-
μελανόβροχος	ADJ	-
μελανόγειος	ADJ	-
μελανόγραμμος	ADJ	-
μελανοδέρματος	ADJ	-
μελανοδοχεῖον	NOUN	n
μελανοειδής	ADJ	-
μελανοείμων	ADJ	-
μελανόεις	ADJ	-
μελανοκάρδιος	ADJ	-
μελανόκολπος	ADJ	-
μελανόκωλος	ADJ	-
μελανόμαλλος	ADJ	-
μελανόμματος	ADJ	-
μελανονεκυοείμων	ADJ	-
μελανονεφής	ADJ	-
μελανόομαι	VERB	-
μελανοπλόκαμος	ADJ	-
μελανοποιός	ADJ	-
μελανόπους	NOUN	m
μελανόπτερος	ADJ	-
μελανοπτέρυξ	NOUN	m
μελανόπωλος	ADJ	-
μελανορράβδωτος	ADJ	-
μελανόρριζον	NOUN	n
μελανός	NOUN	n
μελανοσπαλάκισσα	NOUN	f
μελάνοσσος	ADJ	-
μελανόστερφος	ADJ	-
μελανόστικτος	ADJ	-
μελανόστολος	ADJ	-
μελάνοστος	ADJ	-
μελανοσυρμαῖος	ADJ	-
μελανοσώματος	ADJ	-
μελανότης	NOUN	f
μελάνουρος	NOUN	m
μελανόφαιος	ADJ	-
μελανόφθαλμος	ADJ	-
μελανόφλεψ	NOUN	m
μελανοφορέω	VERB	-
μελανοφόρος	ADJ	-
μελάνοφρυς	ADJ	-
μελανόφυλλος	ADJ	-
μελανόχλωρος	ADJ	-
μελανόχροος	NOUN	m
μέλανσις	NOUN	f
μελάνσπερμον	NOUN	n
μελάνστερνος	ADJ	-
μελαντηρία	NOUN	f
μελαντήριον	NOUN	n
μελαντραγής	ADJ	-
μελάνυδρος	ADJ	-
μελάνω	VERB	-
μελανώδης	ADJ	-
μελανῶπις	NOUN	f
μελάρρινος	ADJ	-
μέλας	NOUN	f
μέλασμα	NOUN	n
μελασμός	NOUN	m
μέλδω	VERB	-
μελεάγριον	NOUN	n
μελεαγρίς	NOUN	f
μελεάζω	VERB	-
μελεαί	ADV	-
μελεγγραφής	ADJ	-
μελεδαίνω	VERB	-
μελεδαντός	ADJ	-
μελεδηθμός	NOUN	m
μελέδημα	NOUN	n
μελεδήμων	ADJ	-
μελεδών	NOUN	f
μελεδωνεύς	NOUN	m
μελεδώνη	NOUN	f
μελεδωνός	NOUN	m
μέλει	VERB	-
μελέϊνος	ADJ	-
μελεϊστί	ADV	-
μελεοπαθής	ADJ	-
μέλεος	ADJ	-
μελεόφρων	NOUN	m
μελεσίπτερος	ADJ	-
μελεταίνω	VERB	-
μελετάω	VERB	-
μελέτη	NOUN	f
μελέτημα	NOUN	n
μελετηρός	ADJ	-
μελέτησις	NOUN	f
μελετητέος	ADJ	-
μελετητήριον	NOUN	n
μελετητικός	ADJ	-
μελετητός	ADJ	-
μελέτωρ	NOUN	m
μέλη	NOUN	f
μεληδόν	ADV	-
μεληδών	NOUN	f
μέλημα	NOUN	n
μελησίμβροτος	ADJ	-
μελησμός	NOUN	m
μελητέον	VERB	-
Μελητίδης	NOUN	m
μέλι	NOUN	n
μελία	NOUN	f
μελιαδής	ADJ	-
μελιβόας	NOUN	m
μελίβρομος	ADJ	-
μελιγαθής	ADJ	-
μελίγδουπος	ADJ	-
μελιγενέτωρ	NOUN	m
μελίγηρυς	NOUN	m
μελίγληνος	ADJ	-
μελίγλωσσος	ADJ	-
μέλιγμα	NOUN	n
μελιειδής	ADJ	-
μελίεφθον	NOUN	n
μελίζω	VERB	-
μελίζωρος	ADJ	-
μελιηγενής	ADJ	-
μελιηδής	ADJ	-
μελίθρεπτος	ADJ	-
μελίθροος	ADJ	-
μελίϊνος	ADJ	-
μελίκηρα	NOUN	f
μελικήριον	NOUN	n
μελικηρίς	NOUN	f
μελίκηρον	NOUN	n
μελίκηρος	NOUN	m
μελικηρώδης	ADJ	-
μελίκομπος	ADJ	-
μελικός	NOUN	m
μελίκρατον	NOUN	n
μελίκταινα	NOUN	f
μελικτής	NOUN	m
μελιλώτινος	ADJ	-
μελίλωτον	NOUN	n
μελίμηλον	NOUN	n
μελίνη	NOUN	f
μέλινον	NOUN	n
μέλινος	NOUN	m
μέλινος	NOUN	m
μελιοῦχος	NOUN	m
μελίπαις	NOUN	m
μελίπηκτον	NOUN	n
μελίπνοος	ADJ	-
μελιπτέρωτος	ADJ	-
μελίπτορθος	ADJ	-
μελιρραθάμιγξ	NOUN	m
μελίρροθος	ADJ	-
μελίρροος	ADJ	-
μελίρρυτος	ADJ	-
μέλις	NOUN	m
μελίσδω	VERB	-
μελίσκιον	NOUN	n
μέλισμα	NOUN	n
μελισμάτιον	NOUN	n
μελισμός	NOUN	m
μέλισσα	NOUN	f
μελισσαῖος	NOUN	n
μελίσσειος	NOUN	n
μελισσεύς	NOUN	m
μελισσήεις	ADJ	-
μελισσία	NOUN	f
μελισσοβότανον	NOUN	n
μελισσόβοτος	ADJ	-
μελισσοκόμος	ADJ	-
μελισσονόμος	ADJ	-
μελισσόομαι	VERB	-
μελισσοπόλος	ADJ	-
μελισσοπόνος	ADJ	-
μελισσόρυτος	ADJ	-
μελισσοσόος	ADJ	-
μελισσότευκτος	ADJ	-
μελισσότοκος	ADJ	-
μελισσοτρόφιον	NOUN	n
μελισσοτρόφος	ADJ	-
μελισσουργεῖον	NOUN	n
μελισσουργέω	VERB	-
μελισσουργία	NOUN	f
μελισσουργικός	ADJ	-
μελισσουργός	NOUN	m
μελισσοφάτνη	NOUN	f
μελισσόφυλλον	NOUN	n
μελισσόφυτον	NOUN	n
μελίσσω	VERB	-
μελισσών	NOUN	m
μελισταγής	ADJ	-
μελίστακτος	ADJ	-
μελιστής	NOUN	m
μελιστί	ADV	-
Μελιταῖος	ADJ	-
μελίτεια	NOUN	f
μελίτειον	NOUN	n
μελιτερπής	ADJ	-
μελιτηρός	ADJ	-
μελίτινος	ADJ	-
μελίτιον	NOUN	n
μελιτισμός	NOUN	m
μελιτίτης	NOUN	m
μελιτοειδής	ADJ	-
μελιτόεις	NOUN	f
μελιτοποιέω	VERB	-
μελιτοποιός	ADJ	-
μελιτοπωλέω	VERB	-
μελιτοπώλης	NOUN	m
μελιτόρρυτος	ADJ	-
μελιτουργέω	VERB	-
μελιτουργία	NOUN	f
μελιτόφυλλον	NOUN	n
μελιτόχροος	ADJ	-
μελιτόω	VERB	-
μέλιττα	NOUN	f
μελίτταινα	NOUN	f
μελίττιον	NOUN	n
μελιττοπηχέω	VERB	-
μελιττοπόλος	ADJ	-
μελιττώδης	ADJ	-
μελιττών	NOUN	m
μελιτώδης	ADJ	-
μελίτωμα	NOUN	n
μελίτωσις	NOUN	f
μελίφθογγος	ADJ	-
μελιφόρος	NOUN	m
μελίφρων	ADJ	-
μελίφυλλον	NOUN	n
μελίφυρτος	ADJ	-
μελίχλωρος	ADJ	-
μελίχροος	ADJ	-
μελιχρός	ADJ	-
μελιχρότης	NOUN	f
μελίχρυσος	ADJ	-
μελιχρώδης	ADJ	-
μελίχρως	NOUN	m
μέλκα	NOUN	f
μελλάκιον	NOUN	n
μέλλαξ	NOUN	m
μελλάρχων	NOUN	m
μελλείρην	NOUN	m
μελλειρονία	NOUN	f
μελλέπταρμος	ADJ	-
μελλέφηβος	ADJ	-
μέλλημα	NOUN	n
μέλλησις	NOUN	f
μέλλησμα	NOUN	n
μελλησμός	NOUN	m
μελλητέον	ADJ	-
μελλητής	NOUN	m
μελλητιάω	VERB	-
μελλητικός	ADJ	-
μελλιέρη	NOUN	f
μελλιχόμειδος	ADJ	-
μελλιχόφωνος	ADJ	-
μελλόγαμβρος	NOUN	m
μελλόγαμος	ADJ	-
μελλογυμνασίαρχος	NOUN	m
μελλοδειπνικός	ADJ	-
μελλονικιάω	VERB	-
μελλόνυμφος	ADJ	-
μελλόπαις	NOUN	m
μελλόποσις	NOUN	m
μελλοπρόεδρος	NOUN	m
μελλοπρύτανις	NOUN	m
μελλυμέναιος	ADJ	-
μέλλω	VERB	-
μελλώ	NOUN	f
μελογραφία	NOUN	f
μελογράφος	NOUN	m
μελοθεσία	NOUN	f
μελοκοπέω	VERB	-
μελοκόπησις	NOUN	f
μελοκοπία	NOUN	f
μελοκόπος	ADJ	-
μέλομαι	VERB	-
μελοποιέω	VERB	-
μελοποιητής	NOUN	m
μελοποιός	NOUN	m
μέλος	NOUN	n
μελοτυπέω	VERB	-
μελουργέω	VERB	-
μελουργός	ADJ	-
μέλοψ	NOUN	m
μελπήτωρ	NOUN	m
Μελπομένη	NOUN	f
μέλπω	VERB	-
μελπῳδός	ADJ	-
μελύδριον	NOUN	n
μέλω	VERB	-
μελῳδέω	VERB	-
μελῴδημα	NOUN	n
μελώδης	ADJ	-
μελῳδητικός	ADJ	-
μελῳδητός	ADJ	-
μελῳδία	NOUN	f
μελῳδικός	ADJ	-
μελῳδός	NOUN	m
μεμβράδιον	NOUN	n
μεμβραδοπώλης	NOUN	m
μεμβράνα	NOUN	f
μέμβραξ	NOUN	m
μεμβράς	NOUN	f
μεμβραφύα	NOUN	f
μεμελανωμένως	ADV	-
μεμελετηκότως	ADV	-
μεμελετημένως	ADV	-
μεμελημένως	ADV	-
μεμελλημένως	ADV	-
μεμερισμένως	ADV	-
μεμετρημένως	ADV	-
μεμηνιμένως	ADV	-
μεμηνότως	ADV	-
μεμηχανημένως	ADV	-
μεμιασμένως	ADV	-
μεμιγμένως	ADV	-
μεμισημένως	ADV	-
Μέμνων	NOUN	m
μεμοιραμένως	ADV	-
μεμολυσμένως	ADV	-
μεμονωμένως	ADV	-
μεμόριον	NOUN	n
μεμπτέος	ADJ	-
μεμπτός	ADJ	-
μέμφειρα	NOUN	f
μεμφητός	ADJ	-
Μεμφίτιον	NOUN	n
μέμφομαι	VERB	-
μεμφωλή	NOUN	f
μεμψιβολέω	VERB	-
μεμψιμοιρέω	VERB	-
μεμψιμοιρητέον	ADJ	-
μεμψιμοιρία	NOUN	f
μεμψίμοιρος	ADJ	-
μέμψις	NOUN	f
μέν	PART	-
μεναίχμης	NOUN	m
μένανδρος	ADJ	-
μενεαίνω	VERB	-
μενεγχής	ADJ	-
μενεδήϊος	ADJ	-
μενέδουπος	ADJ	-
μενέκτυπος	ADJ	-
Μενέλαος	NOUN	m
μενεπτόλεμος	ADJ	-
μενετέον	ADJ	-
μενετικός	ADJ	-
μενετός	ADJ	-
μενεφύλοπις	NOUN	m
μενεχάρμης	NOUN	m
μένημα	NOUN	n
μενητέον	ADJ	-
μενθήρη	NOUN	f
μενθηρίζω	VERB	-
μενοεικής	ADJ	-
μενοινάω	VERB	-
μενοινή	NOUN	f
μένος	NOUN	n
μεντάγρα	NOUN	f
Μεντορουργής	ADJ	-
μένω	VERB	-
μεράρχης	NOUN	m
μεραρχία	NOUN	f
μέρεια	NOUN	f
Μεριδάρπαξ	NOUN	m
μεριδάρχης	NOUN	m
μεριδαρχία	NOUN	f
μερίδιον	NOUN	n
μεριζομένως	ADV	-
μερίζω	VERB	-
μερικεύω	VERB	-
μερικός	ADJ	-
μέριμνα	NOUN	f
μεριμνάω	VERB	-
μερίμνημα	NOUN	n
μεριμνητής	NOUN	m
μεριμνητικός	ADJ	-
μεριμνοποιέω	VERB	-
μεριμνοποιός	ADJ	-
μεριμνοτόκος	ADJ	-
μεριμνοφροντιστής	NOUN	m
μερίς	NOUN	f
μέρισμα	NOUN	n
μερισμός	NOUN	m
μεριστέον	VERB	-
μεριστής	NOUN	m
μεριστικός	ADJ	-
μεριστός	ADJ	-
μεριτεία	NOUN	f
μεριτεύομαι	VERB	-
μερίτης	NOUN	m
μερμαίρω	VERB	-
μερμέριος	ADJ	-
μέρμερος	ADJ	-
μέρμηρα	NOUN	f
μερμηρίζω	VERB	-
μερμίλλων	NOUN	m
μέρμις	NOUN	f
μέρμνος	NOUN	m
μεροπήϊος	ADJ	-
μεροποιός	ADJ	-
μεροποσπόρος	ADJ	-
μέρος	NOUN	n
μέροψ	NOUN	m
μέσαβον	NOUN	n
μεσαβόω	VERB	-
μεσάγκυλον	NOUN	n
μεσάγριος	ADJ	-
μεσάδιος	ADJ	-
μεσάζω	VERB	-
μεσαῖος	ADJ	-
μεσαιπόλιος	ADJ	-
μεσαίχμιον	NOUN	n
μέσακλον	NOUN	n
μεσακόθεν	ADV	-
μέσακτος	ADJ	-
μεσάραιον	NOUN	n
μεσάτιον	NOUN	n
μέσατος	NOUN	m
μεσαύλη	NOUN	f
μεσαύλιον	NOUN	n
μεσαύλιος	ADJ	-
μέσαυλον	NOUN	n
μέσαυλος	NOUN	m
μεσαύχην	NOUN	m
μέσδων	ADJ	-
μεσεγγυάω	VERB	-
μεσεγγύη	NOUN	f
μεσεγγύημα	NOUN	n
μεσεγγυόομαι	VERB	-
μεσέγγυος	NOUN	m
μεσεγγύωμα	NOUN	n
μεσειδιόω	VERB	-
μεσεμβολέω	VERB	-
μεσεμβόλημα	NOUN	n
μεσεμβόλησις	NOUN	f
μεσεμβολία	NOUN	f
μεσέμβολος	ADJ	-
μεσεντέριον	NOUN	n
μεσέρκειος	ADJ	-
μεσευθύς	ADJ	-
μεσεύς	NOUN	m
μεσεύω	VERB	-
μέση	NOUN	f
μεσηγύ	ADV	-
μεσήεις	ADJ	-
μεσῆλιξ	NOUN	m
μεσημβρία	NOUN	f
μεσημβριάζω	VERB	-
μεσημβριάω	VERB	-
μεσημβρίζω	VERB	-
μεσημβρινός	ADJ	-
μεσήμβριος	ADJ	-
μεσήμβριον	NOUN	n
μεσημβριστός	NOUN	m
μεσημέριος	NOUN	n
μεσήπειρος	ADJ	-
μεσηρεύω	VERB	-
μεσήρης	ADJ	-
μέσης	NOUN	m
μεσήτιος	ADJ	-
μεσιάνη	NOUN	f
μεσίδιον	NOUN	n
μεσίδιος	ADJ	-
μεσιδιόω	VERB	-
μεσιτεία	NOUN	f
μεσιτεύω	VERB	-
μεσίτης	NOUN	m
μέσκος	NOUN	m
μεσοβασιλεία	NOUN	f
μεσοβασίλειος	ADJ	-
μεσοβασιλεύς	NOUN	m
μεσόβιος	ADJ	-
μεσόβραχυς	ADJ	-
μεσόγαιος	NOUN	f
μεσογάστωρ	NOUN	m
μεσογεωτικός	ADJ	-
μεσογονάτιον	NOUN	n
μεσόγραφος	ADJ	-
μεσοδάκτυλον	NOUN	n
μεσοδάκτυλος	NOUN	m
μεσοδερκής	ADJ	-
μεσόδμη	NOUN	f
μεσόδοκον	NOUN	n
μεσοδόμιον	NOUN	n
μεσόδομος	NOUN	f
μεσοειδής	ADJ	-
μεσόζευγμα	NOUN	n
μεσοζύγιος	NOUN	m
μεσόθεν	ADV	-
μεσόθριξ	NOUN	m
μεσόκλαστος	ADJ	-
μεσοκνήμιον	NOUN	n
μεσόκοιλος	ADJ	-
μεσόκοπος	ADJ	-
μεσόκουρος	ADJ	-
μεσόκρανον	NOUN	n
μεσοκρινής	NOUN	m
μεσοκύνιον	NOUN	n
μεσόκωλον	NOUN	n
μεσολαβέω	VERB	-
μεσολαβής	ADJ	-
μεσολάβησις	NOUN	f
μεσόλαβος	NOUN	m
μεσόλευκος	ADJ	-
μεσομάζιον	NOUN	n
μεσόμακρος	ADJ	-
μεσομηνία	NOUN	f
μεσομήνιον	NOUN	n
μεσομφάλιον	NOUN	n
μεσόμφαλος	ADJ	-
μέσον	NOUN	n
μεσονεφής	ADJ	-
μεσονύκτιος	NOUN	n
μεσόνυξ	ADJ	-
μεσοπαγής	ADJ	-
μεσοπέρδην	ADV	-
μεσοπερσικός	ADJ	-
μεσόπλατος	ADJ	-
μεσοπλεύριος	NOUN	n
μεσόπλουτος	ADJ	-
μεσόπολις	NOUN	f
μεσοπόντιος	NOUN	m
μεσοπορέω	VERB	-
μεσοπορία	NOUN	f
μεσοπορικόν	NOUN	n
μεσοπόρος	ADJ	-
μεσοπόρφυρος	ADJ	-
μεσοποτάμιος	NOUN	f
μεσοπτερύγια	ADJ	-
μεσόπτωτα	ADJ	-
μεσοπύγιον	NOUN	n
μεσοπύλη	NOUN	f
μεσοπύργιον	NOUN	n
μεσόρομβος	NOUN	m
μεσορραγής	ADJ	-
μεσοσέληνον	NOUN	n
μεσοστάτης	NOUN	m
μεσόστενος	ADJ	-
μεσοστύλιον	NOUN	n
μεσοσυλλαβέω	VERB	-
μεσοσυλλαβία	NOUN	f
μεσόσφαιρος	ADJ	-
μεσοσχιδής	ADJ	-
μεσοταγής	ADJ	-
μεσότακτος	NOUN	m
μεσοτείχιος	ADJ	-
μεσότης	NOUN	f
μεσότοιχον	NOUN	n
μεσότοιχος	NOUN	m
μεσοτομέω	VERB	-
μεσότομος	ADJ	-
μεσοτριβακόν	NOUN	n
μεσοτρίβας	NOUN	m
μεσοτριβής	ADJ	-
μεσότυχος	ADJ	-
μεσουρανέω	VERB	-
μεσουράνημα	NOUN	n
μεσουράνησις	NOUN	f
μεσουράνιος	NOUN	n
μεσουράνισμα	NOUN	n
μεσούριον	NOUN	n
μεσοφανής	ADJ	-
μεσοφαράγγιον	NOUN	n
μεσόφθαλμος	ADJ	-
μεσόφθεγμα	NOUN	n
μεσοφλέβιον	NOUN	n
μεσόφρυον	NOUN	n
μεσόχθων	NOUN	m
μεσόχλοος	ADJ	-
μεσόχορος	ADJ	-
μεσοχρόνιος	ADJ	-
μεσόχροος	ADJ	-
μεσόχωρος	ADJ	-
μεσόω	VERB	-
μεσπίλη	NOUN	f
μέσπιλον	NOUN	n
μεσπιλώδης	ADJ	-
μέσσατος	ADJ	-
μεσσογενής	ADJ	-
μέσσορος	NOUN	m
μέσσος	ADJ	-
μεστός	ADJ	-
μεστότης	NOUN	f
μεστόω	VERB	-
μέστωμα	NOUN	n
μέστωσις	NOUN	f
μεσύμνιον	NOUN	n
μέσφα	ADV	-
μέσφι	ADJ	-
μεσῳδικός	ADJ	-
μεσῳδός	NOUN	f
μέσωρος	ADJ	-
μετά	ADP	-
μετά	ADP	-
μετά	ADP	-
μεταβαίνω	VERB	-
μεταβάλλω	VERB	-
μεταβάπτω	VERB	-
μεταβασανίζω	VERB	-
μετάβασις	NOUN	f
μεταβατέον	VERB	-
μεταβάτης	NOUN	m
μεταβατικός	ADJ	-
μεταβατός	ADJ	-
μεταβιάζομαι	VERB	-
μεταβιβάζω	VERB	-
μεταβιβαστέος	ADJ	-
μεταβιόω	VERB	-
μεταβλαστάνω	VERB	-
μεταβλέπω	VERB	-
μετάβλημα	NOUN	n
μεταβλητέον	VERB	-
μεταβλητικός	ADJ	-
μεταβλητός	ADJ	-
μεταβοθρεύω	VERB	-
μεταβολεύς	NOUN	m
μεταβολή	NOUN	f
μεταβολία	NOUN	f
μεταβολικός	ADJ	-
μετάβολος	ADJ	-
μεταβούλευμα	NOUN	n
μεταβουλεύω	VERB	-
μεταβουλία	NOUN	f
μετάβουλος	ADJ	-
μετάγγελος	NOUN	m
μεταγγίζω	VERB	-
μεταγγισμός	NOUN	m
Μεταγείτνιος	NOUN	m
μεταγενής	ADJ	-
μεταγεννάω	VERB	-
μεταγίγνομαι	VERB	-
μεταγιγνώσκω	VERB	-
μετάγνοια	NOUN	f
μεταγνώμη	NOUN	f
μετάγνωσις	NOUN	f
μεταγραμματίζω	VERB	-
μεταγραμματισμός	NOUN	m
μεταγραπτέον	VERB	-
μεταγραφεύς	NOUN	m
μεταγραφή	NOUN	f
μεταγραφικός	ADJ	-
μεταγράφω	VERB	-
μετάγω	VERB	-
μεταγωγεύς	NOUN	m
μεταγωγή	NOUN	f
μεταγωγός	ADJ	-
μεταδαίνυμαι	VERB	-
μεταδειπνέω	VERB	-
μεταδετέον	ADJ	-
μεταδέχομαι	VERB	-
μεταδήμιος	ADJ	-
μεταδιαιτάω	VERB	-
μεταδιαταγή	NOUN	f
μεταδιατάσσω	VERB	-
μεταδιατίθεμαι	VERB	-
μεταδιδάσκω	VERB	-
μεταδίδωμι	VERB	-
μεταδιεράω	VERB	-
μεταδιοικέω	VERB	-
μεταδιοίκησις	NOUN	f
μεταδίομαι	VERB	-
μεταδιορθόω	VERB	-
μεταδιόρθωσις	NOUN	f
μεταδιορισμός	NOUN	m
μεταδιωκτέον	ADJ	-
μεταδίωκτος	ADJ	-
μεταδιώκω	VERB	-
μεταδίωξις	NOUN	f
μεταδοκέω	VERB	-
μεταδοξάζω	VERB	-
μεταδόρπιος	ADJ	-
μεταδόσιμον	NOUN	n
μετάδοσις	NOUN	f
μεταδοτέον	VERB	-
μεταδότης	NOUN	m
μεταδοτικός	ADJ	-
μεταδουλόω	VERB	-
μετάδουπος	ADJ	-
μεταδρομάδην	ADV	-
μεταδρομή	NOUN	f
μετάδρομος	ADJ	-
Μετάδως	NOUN	f
μέταζε	ADV	-
μεταζεύγνυμι	VERB	-
μεταζήτησις	NOUN	f
μετάθεσις	NOUN	f
μεταθέω	VERB	-
μεταθύω	VERB	-
μεταιβολία	NOUN	f
μεταιονάω	VERB	-
μεταίρω	VERB	-
μεταιτέω	VERB	-
μεταίτης	NOUN	m
μεταίτησις	NOUN	f
μεταίτιος	ADJ	-
μεταίφνιος	ADJ	-
μεταίχμιος	NOUN	n
μεταιωρέομαι	VERB	-
μετακαθέζομαι	VERB	-
μετακαθίζω	VERB	-
μετακαθοπλίζω	VERB	-
μετακαινίζω	VERB	-
μετακαλέω	VERB	-
μετακάρπιον	NOUN	n
μετακατασκευάζω	VERB	-
μετακατασκευή	NOUN	f
μετακατατροπή	NOUN	f
μετακαταχέω	VERB	-
μετακαταψύχομαι	VERB	-
μετάκειμαι	VERB	-
μετακενόω	VERB	-
μετακεντρίζω	VERB	-
μετακεράννυμι	VERB	-
μετάκερας	NOUN	m
μετακέρασμα	NOUN	n
μετακιάθω	VERB	-
μετακινέω	VERB	-
μετακίνημα	NOUN	n
μετακίνησις	NOUN	f
μετακινητέος	ADJ	-
μετακινητός	ADJ	-
μετακιόνιον	NOUN	n
μετακιρνάω	VERB	-
μετακλαίω	VERB	-
μετακλάω	VERB	-
μετακλείω	VERB	-
μετακληρουχέω	VERB	-
μετάκλησις	NOUN	f
μετακλητέος	ADJ	-
